prefix	as_path	atomic_aggregate	aggregator	communities	timestamp	origin	collector	prepending	loops	ixps	gao_rexford	new_asns	path_poisoning	country	start_time	end_time	event_number	event_type	url	hijack_detected_as_path	hijack_detected_by_bgpmon_peers	hijack_detected_origin_name	hijack_detected_origin_number	hijack_expected_origin_name	hijack_expected_origin_number	hijack_expected_prefix	hijack_more_specific_prefix	leak_detected_by_bgpmon_peers	leak_example_as_path	leaked_prefix	leaked_to_name	leaked_to_number	leaker_as_name	leaker_as_number	leak_origin_as_name	leak_origin_as_number	outage_as_name	outage_as_number	outage_number_prefixes_affected	outage_percent_prefixes_affected	roa_validity	prefix_id	block_id	prefix_block_id	url_1	source
1.18.125.0/24	{22742,3257,2914,9318,23599}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340853	23599	22742	0	0	0	0	0	0																												1	515	0	515	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.126.0/24	{22742,6939,4766,4766,23599}				1604610901	23599	22742	1	1	0	0	0	0																												1	516	0	516	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.128.0/24	{22742,3257,3491,7497,24151,23596}			3257:8040 3257:30392 3257:50002 3257:51100 3257:51101	1610340861	23596	22742	0	0	0	0	0	0																												1	517	0	517	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.129.0/24	{22742,3257,16735,22548,23596}			3257:4000 3257:8774 3257:50002 3257:50120 3257:51100 3257:51103	1610340836	23596	22742	0	0	0	0	0	0																												1	518	0	518	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.130.0/24	{22742,6939,4766,4766,23596}				1608715073	23596	22742	1	1	0	0	0	0																												1	519	0	519	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.132.0/24	{22742,6939,4766,4766,9858,23600}				1604610901	23600	22742	1	1	0	0	0	0																												1	520	0	520	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.133.0/24	{22742,3257,13237,8763,23600}			3257:4000 3257:8792 3257:50001 3257:50110 3257:53100 3257:53101	1610340875	23600	22742	0	0	0	0	0	0																												1	521	0	521	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.18.134.0/24	{22742,6939,4766,4766,23600}				1609162734	23600	22742	1	1	0	0	0	0																												1	522	0	522	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.0.0/16	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	523	0	523	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.0.0/24	{22742,6939,38040,131293,56120}				1605328389	56120	22742	0	0	0	0	0	0																												1	524	0	524	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.1.0/24	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	525	0	525	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.2.0/24	{22742,6939,38040,131293,56120}				1605328389	56120	22742	0	0	0	0	0	0																												1	526	0	526	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.3.0/24	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	527	0	527	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.4.0/22	{22742,6939,38040,131293,56120}				1605328389	56120	22742	0	0	0	0	0	0																												1	528	0	528	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.8.0/21	{22742,6939,38040,131293,56120}				1605328389	56120	22742	0	0	0	0	0	0																												1	529	0	529	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.16.0/20	{22742,6939,38040,131293,56120}				1605328389	56120	22742	0	0	0	0	0	0																												1	530	0	530	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.32.0/20	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	531	0	531	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.48.0/21	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	532	0	532	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.56.0/22	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	533	0	533	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.80.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	534	0	534	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.81.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	535	0	535	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.82.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	536	0	536	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.83.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	537	0	537	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.84.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340561	23969	22742	0	0	0	0	0	0																												1	538	0	538	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.85.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	539	0	539	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.89.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	540	0	540	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.90.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340830	23969	22742	0	0	0	0	0	0																												1	541	0	541	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.91.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341003	23969	22742	0	0	0	0	0	0																												1	542	0	542	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.92.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	543	0	543	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.93.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	544	0	544	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.94.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	545	0	545	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.95.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	546	0	546	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.96.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	547	0	547	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.96.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	548	0	548	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.97.0/24	{22742,6939,4651,23969}				1611139432	23969	22742	0	0	0	0	0	0																												1	549	0	549	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.98.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	550	0	550	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.99.0/24	{22742,6939,4651,23969}				1611133437	23969	22742	0	0	0	0	0	0																												1	551	0	551	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.100.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	552	0	552	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.100.0/24	{22742,6939,4651,23969}				1607071179	23969	22742	0	0	0	0	0	0																												1	553	0	553	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.101.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340943	23969	22742	0	0	0	0	0	0																												1	554	0	554	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.102.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	555	0	555	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.103.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	556	0	556	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.104.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	557	0	557	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.105.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610340830	23969	22742	0	0	0	0	0	0																												1	558	0	558	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.107.0/24	{22742,3257,58453,38040,23969}			3257:4000 3257:8133 3257:50001 3257:50110 3257:54901	1610341008	23969	22742	0	0	0	0	0	0																												1	559	0	559	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.108.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	560	0	560	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.112.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	561	0	561	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.116.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	562	0	562	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.117.0/24	{22742,6939,38040,131293,56120}				1605328391	56120	22742	0	0	0	0	0	0																												1	563	0	563	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.119.0/24	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	564	0	564	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.120.0/24	{22742,6939,38040,131293,56120}				1605328391	56120	22742	0	0	0	0	0	0																												1	565	0	565	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.121.0/24	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	566	0	566	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.125.0/24	{22742,6939,38040,131293,56120}				1605328391	56120	22742	0	0	0	0	0	0																												1	567	0	567	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.126.0/24	{22742,6939,38040,131293,56120}				1604610901	56120	22742	0	0	0	0	0	0																												1	568	0	568	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.128.0/18	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	569	0	569	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.128.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	570	0	570	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.137.0/24	{22742,6939,4651,23969}				1604899053	23969	22742	0	0	0	0	0	0																												1	571	0	571	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.138.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	572	0	572	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.139.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	573	0	573	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.140.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	574	0	574	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.141.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	575	0	575	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.142.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611087791	23969	22742	0	0	0	0	0	0																												1	576	0	576	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.143.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	577	0	577	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.144.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611087791	23969	22742	0	0	0	0	0	0																												1	578	0	578	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.145.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	579	0	579	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.146.0/23	{22742,3257,6453,38040,23969}			3257:8187 3257:30115 3257:50002 3257:51100 3257:51101	1610685148	23969	22742	0	0	0	0	0	0																												1	580	0	580	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.149.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	581	0	581	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.150.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	582	0	582	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.151.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	583	0	583	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.152.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611087791	23969	22742	0	0	0	0	0	0																												1	584	0	584	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.153.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611087791	23969	22742	0	0	0	0	0	0																												1	585	0	585	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.154.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	586	0	586	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.155.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	587	0	587	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.156.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	588	0	588	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.157.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	589	0	589	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.158.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611087791	23969	22742	0	0	0	0	0	0																												1	590	0	590	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.159.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	591	0	591	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.160.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	592	0	592	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.160.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	593	0	593	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.161.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	594	0	594	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.162.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	595	0	595	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.163.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	596	0	596	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.164.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611087791	23969	22742	0	0	0	0	0	0																												1	597	0	597	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.165.0/24	{22742,6939,4651,23969}				1611113636	23969	22742	0	0	0	0	0	0																												1	598	0	598	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.166.0/23	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611133414	23969	22742	0	0	0	0	0	0																												1	599	0	599	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.168.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	600	0	600	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.169.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	601	0	601	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.170.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611044635	23969	22742	0	0	0	0	0	0																												1	602	0	602	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.171.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	603	0	603	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.172.0/22	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	604	0	604	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.176.0/24	{22742,6939,4651,23969}				1611113636	23969	22742	0	0	0	0	0	0																												1	605	0	605	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.177.0/24	{22742,3257,6453,38040,23969}			3257:8187 3257:30115 3257:50002 3257:51100 3257:51101	1610685148	23969	22742	0	0	0	0	0	0																												1	606	0	606	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.178.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	607	0	607	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.179.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	608	0	608	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.180.0/23	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	609	0	609	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.182.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	610	0	610	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.183.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	611	0	611	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.184.0/24	{22742,6939,4651,23969}				1611113636	23969	22742	0	0	0	0	0	0																												1	612	0	612	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.185.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	613	0	613	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.186.0/23	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	614	0	614	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.188.0/24	{22742,6939,4651,23969}				1611021986	23969	22742	0	0	0	0	0	0																												1	615	0	615	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.189.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	616	0	616	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.190.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	617	0	617	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.191.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	618	0	618	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.192.0/18	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	619	0	619	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.192.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	620	0	620	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.192.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	621	0	621	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.193.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	622	0	622	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.194.0/24	{22742,3257,6453,38040,23969}			3257:8187 3257:30115 3257:50002 3257:51100 3257:51101	1610685148	23969	22742	0	0	0	0	0	0																												1	623	0	623	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.195.0/24	{22742,6939,4651,23969}				1611113636	23969	22742	0	0	0	0	0	0																												1	624	0	624	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.196.0/23	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	625	0	625	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.198.0/24	{22742,6939,4651,23969}				1611139432	23969	22742	0	0	0	0	0	0																												1	626	0	626	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.199.0/24	{22742,6939,4651,23969}				1611113636	23969	22742	0	0	0	0	0	0																												1	627	0	627	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.200.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	628	0	628	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.202.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	629	0	629	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.203.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611044512	23969	22742	0	0	0	0	0	0																												1	630	0	630	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.204.0/24	{22742,6939,4651,23969}				1611139432	23969	22742	0	0	0	0	0	0																												1	631	0	631	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.205.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	632	0	632	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.206.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	633	0	633	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.207.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	634	0	634	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.208.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611044512	23969	22742	0	0	0	0	0	0																												1	635	0	635	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.209.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	636	0	636	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.210.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	637	0	637	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.211.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	638	0	638	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.212.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	639	0	639	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.213.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1611102372	23969	22742	0	0	0	0	0	0																												1	640	0	640	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.214.0/24	{22742,3257,9002,38040,23969}			3257:8791 3257:50001 3257:53100 3257:53101 NO_PEER	1610813608	23969	22742	0	0	0	0	0	0																												1	641	0	641	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.215.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	642	0	642	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.216.0/24	{22742,6939,4651,23969}				1607071178	23969	22742	0	0	0	0	0	0																												1	643	0	643	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.217.0/24	{22742,6939,4651,23969}				1611021988	23969	22742	0	0	0	0	0	0																												1	644	0	644	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.218.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	645	0	645	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.219.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	646	0	646	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.220.0/24	{22742,6939,4651,23969}				1610989087	23969	22742	0	0	0	0	0	0																												1	647	0	647	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.222.0/24	{22742,6939,4651,23969}				1611113574	23969	22742	0	0	0	0	0	0																												1	648	0	648	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.20.224.0/19	{22742,6939,38040,23969}				1604610901	23969	22742	0	0	0	0	0	0																												1	649	0	649	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
